Id,SalePrice
2185,75682.50705430118
2188,78840.1187812347
2191,102899.20555022729
2192,89351.35050280028
2196,169953.98780050655
2198,95348.28523419752
2204,164540.30370681
2210,184028.002264229
2213,126716.73016117534
2215,258342.04874308553
2219,255458.20134663413
2221,194616.06700878075
2224,173638.37318906482
2228,170201.994322437
2232,117559.01546487503
2239,123764.50977816184
2246,225058.28753324837
2247,227283.3979972018
2249,149168.66700523187
2251,183611.7226967275
2254,135457.4895013708
2256,207428.12732234492
2259,213217.26951932764
2263,234449.68093393993
2266,208135.7027230552
2271,206483.48121666742
2274,182534.83473837396
2275,266791.95086620393
2280,176534.19163242678
2281,116375.97627046777
2291,99911.54428218104
2292,159281.19303961797
2295,184735.19329523348
2297,101108.31844837533
2299,130592.01136560075
2302,99837.63754203162
2303,124137.42171423805
2304,108871.49171177301
2308,178793.29888458707
2312,246211.00518040167
2314,174486.79601196217
2315,188370.69223857598
2316,175260.75636009048
2320,248516.9943983419
2321,251943.11009164283
2322,246451.58877564358
2325,189565.6241037085
2336,348752.2177601532
2340,267099.1087645185
2341,247433.96401287502
2342,302472.0093176834
2345,232574.7727984077
2346,185925.64984661416
2347,163250.83682118886
2354,244560.87622897566
2357,198069.006925904
2359,135702.3233419934
2360,128676.41475281579
2361,89657.22384190757
2362,81226.6667209142
2366,147267.55999024038
2367,120397.31923572184
2370,130471.99914496264
2373,121639.2413551377
2376,116641.71923460807
2378,172376.85257507267
2382,244675.49486829492
2387,297338.97512488416
2392,332143.0913233579
2395,323007.9871212889
2396,314121.1156666735
2397,280562.8603069229
2399,312557.1786018134
2401,348210.47518202435
2402,276804.6854982679
2407,196743.90939504185
2411,180306.98214528756
2414,199842.57177258597
2418,264770.36600436043
2419,203309.84096763338
2424,197734.63728930155
2427,188045.17443848064
2430,214422.07266609443
2439,220027.77335138439
2441,245750.81498173776
2442,237587.6796823098
2446,378639.7753833908
2447,354350.87984665483
2452,278896.2743909913
2457,329736.2714653165
2458,247845.22423312318
2462,345905.45485402294
2465,212108.66844059085
2467,213060.0283432452
2473,143199.36053248984
2478,200791.79255982974
2479,194408.70842492545
2482,177573.96190991698
2485,108198.90732928045
2488,162191.35510029245
2494,111186.06801257149
2500,243076.49674456337
2509,190730.45664853253
2512,190164.68591509576
2514,185321.6981176607
2515,196993.34612843374
2516,223225.58569181422
2518,166010.96693375133
2519,193101.09959355314
2520,198800.82012659905
2527,177500.4172208716
2532,128015.74230465638
2538,121985.41038919809
2539,129742.98426027453
2543,120559.90931441067
2551,119817.02598176472
2554,110203.58491429163
2555,106913.37257249883
2557,84226.35183540112
2561,130009.55840398069
2563,139420.23745944153
2564,138060.5945344398
2570,114583.42602891233
2571,281135.5559361693
2576,151015.7478256171
2582,132247.3171061819
2584,146995.93559705984
2587,145403.9377781056
2589,126983.62819017399
2591,206650.88712211006
2597,118166.13679870279
2602,160575.3689770818
2605,182778.91285461833
2610,188361.3212123009
2611,141890.89208878175
2614,130653.57519165677
2616,174545.03879932064
2617,167558.80722910832
2620,149093.6786992517
2623,91721.876009578
2631,157820.5087237833
2638,135754.2750878676
2639,112625.8403518833
2645,146871.3167962954
2647,98574.96662553208
2648,167655.34501624003
2650,122056.78744019597
2652,122262.94503786082
2656,86491.00333168282
2658,151872.94769728713
2661,190908.668726976
2665,184661.9080795953
2673,155790.59678627257
2678,88413.76668781751
2679,118141.58722265149
2680,70725.94657325879
2685,110783.87886382345
2695,139649.7073640186
2698,122543.33645582962
2700,177277.1597544958
2706,121511.59944569704
2708,135828.6388100611
2709,124314.88742483447
2711,121811.57894812632
2718,190688.34250098938
2719,177812.63847187298
2721,166166.92285505182
2725,143066.504850449
2726,199686.41258421633
2732,198950.38680068476
2733,134343.21637167176
2739,160763.00812660475
2747,165016.51511889984
2751,238252.76888968088
2754,203244.91269287388
2755,227705.7704938728
2756,212814.7404274065
2758,205575.96263418376
2763,213725.30798215128
2764,238275.36839070718
2765,139765.54170133927
2766,134723.0369419448
2768,172619.444743614
2781,223383.5685797564
2784,154375.92848322043
2785,117944.46393581569
2786,115071.63924875236
2796,219362.80062947448
2797,258560.30063649028
2801,234178.42540096707
2805,244795.22290596244
2806,201377.4223230034
2812,216804.75729286065
2817,136921.12212669387
2822,129990.00248714484
2825,266287.30368239427
2828,161910.13975651297
2831,181751.41959297901
2843,157512.51743464958
2845,121615.11702786051
2847,145672.3035440913
2855,153398.83581778192
2856,126900.768500959
2859,147745.95044987326
2865,194075.7904553906
2867,161124.99450177889
2869,193232.4667022446
2870,193550.05468005384
2874,160732.71471939576
2876,74006.83713172263
2889,143041.84369876058
2892,254911.85587573602
2895,212166.4871686321
2898,246595.822453409
2901,274920.29763719556
2902,283558.69764595514
2908,116111.30497988546
2909,146229.22659026875
2916,139187.69662604056
2917,135354.58909395896
2919,91432.18662897631
2921,99911.54428218104
2922,168756.29298704024
2925,133776.86493413604
2928,108697.03838001126
