Id,SalePrice
1936,125551.79424683026
1939,118396.7156476863
1943,105018.51926220494
1944,140999.96363522075
1946,268718.1720618384
1952,126233.69679528261
1954,108993.37373319219
1958,130568.32854550789
1964,144272.25308975938
1966,140697.20000218038
1969,116068.53382096725
1977,93290.7383053929
1980,91346.44824265917
1984,115732.7726110307
1985,94339.46227590955
1988,116156.43463309387
1989,124942.50405456603
1991,161865.06921134068
1992,149215.6138850989
1997,148731.6927229753
1999,196925.01738813793
2003,120478.09598973053
2005,123930.19785281655
2010,124933.96929361235
2012,146871.8813405969
2016,131850.36527892973
2017,147620.70977827578
2022,190658.6788432743
2023,177360.93924776136
2035,173425.76836834353
2036,214081.79508428386
2040,119625.08097053613
2042,182312.8470489201
2043,100699.62846279773
2055,123225.08957276898
2056,128694.47109158945
2059,122588.30401272367
2064,128261.10293800673
2066,215754.46373176723
2070,124781.46899711664
2071,99238.19861625366
2078,242549.72742010426
2080,173314.1462663036
2085,128714.91167636975
2089,128390.51629745433
2090,191341.2590909059
2092,256083.44154592056
2094,279068.28899297304
2095,239071.2814784682
2098,334054.6105144813
2099,253165.84531076305
2103,249950.2219151316
2120,150507.07825260976
2122,185925.01158453638
2123,189370.42826149787
2134,218314.18170284212
2135,128990.23701651729
2136,131044.36324552115
2143,180757.7495814386
2145,269265.7636212533
2146,260868.3673279261
2148,210636.11510034528
2155,258318.82359810872
2156,252706.36766288668
2157,168596.77001535564
2159,229397.00958738785
2161,212674.05919973142
2164,201598.2854936176
2165,190423.7160404251
2169,127904.80777789789
2171,124127.03857556038
2180,169042.88046382717
2182,460973.32632217207
2184,114531.99624497394
2185,82798.50787771077
2188,85868.05599030099
2191,110107.11397994895
2192,96610.46708168877
2196,176825.98751746365
2198,102612.87288871492
2204,171740.72409599143
2210,191070.1568348863
2213,134344.4207548914
2215,265245.86227324046
2219,262399.52739657206
2221,202106.98826727716
2224,180964.67039366116
2228,177487.39081173553
2232,124626.58492563326
2239,131060.7785183756
2246,232546.9898836232
2247,234781.743038929
2249,156433.49126638597
2251,191042.07125197776
2254,142824.3034821195
2256,214897.12040543955
2259,220348.55203420532
2263,241998.04732167133
2266,215246.18613257835
2271,213560.083296046
2274,189908.6124256954
2275,273889.5163547686
2280,183675.93130419316
2281,123656.67528540827
2291,107102.63012340855
2292,166537.1582428806
2295,191967.97164757963
2297,108129.73511467609
2299,137734.8256759206
2302,107112.19731077863
2303,131626.34268750367
2304,115864.03415105195
2308,186065.47577183138
2312,253589.92273865553
2314,181941.23869628567
2315,195787.66367365015
2316,182713.98724709725
2320,256045.5427852227
2321,259355.29737543105
2322,253102.38798125886
2325,196970.3501881278
2336,354454.8303279783
2340,274206.6392082276
2341,254949.0385880759
2342,307961.2040724638
2345,240068.13370567362
2346,193402.9712451557
2347,170509.95612546185
2354,251903.8430647823
2357,205268.4882336768
2359,143018.36482913868
2360,136269.68505296228
2361,96883.94915626777
2362,88336.31070504202
2366,154440.83492587178
2367,127687.7764049109
2370,137724.98470492678
2373,128935.0804915932
2376,123965.96145395163
2378,179551.18952121487
2382,252251.66844687838
2387,304072.47537752776
2392,337939.14993880346
2395,328765.6582453225
2396,319972.5369285571
2397,286791.8234368577
2399,318459.4219367979
2401,353934.2715759329
2402,283040.54257545323
2407,203927.6001543702
2411,187736.5602414082
2414,206994.73510828713
2418,272168.453778486
2419,210764.1480817557
2424,205192.17871187453
2427,195556.25671809528
2430,221921.7257784573
2439,227416.14961291332
2441,252811.82041637233
2442,244909.910469354
2446,385545.65722261806
2447,359770.968435001
2452,286313.08069610567
2457,335614.76766396675
2458,254615.71048434475
2462,351364.456090907
2465,219293.96852727776
2467,220241.3732418494
2473,150158.37468820493
2478,207955.45437199553
2479,201512.88507820162
2482,184740.75345999326
2485,115457.37004990321
2488,169523.60228844278
2494,118436.75405152864
2500,250073.04283964587
2509,197939.01403966718
2512,197284.00006801286
2514,192557.04019744552
2515,204057.25840798265
2516,230440.6520008358
2518,173244.81852271841
2519,200702.2956553908
2520,206382.60023476242
2527,184894.02608337477
2532,135646.89065086318
2538,129279.77621273426
2539,137032.99581786752
2543,127907.4122837435
2551,127026.44244481254
2554,117443.3401705728
2555,114086.33350113244
2557,91563.7187090924
2561,137280.7467705338
2563,146630.63261742188
2564,145180.48698430666
2570,121812.3082629861
2571,288235.9583268927
2576,158306.1734352797
2582,139434.70238531168
2584,154265.38793488254
2587,152577.39256144085
2589,134583.61132929855
2591,205856.3841511956
2597,125400.14564136705
2602,167826.40121300335
2605,189851.66109004506
2610,195576.3015492299
2611,149203.58853413825
2614,137917.67005278822
2616,181800.45598129762
2617,174844.72347380634
2620,156233.21904426315
2623,98984.30543542243
2631,165152.71588040734
2638,142885.245915064
2639,119718.65690201426
2645,154009.28114275853
2647,105834.22044650688
2648,173495.7350365832
2650,129401.51100679665
2652,129584.11145584009
2656,93612.13539091662
2658,159107.46618782316
2661,198099.2419058843
2665,191924.60258972822
2673,162939.41159101366
2678,95543.58240998168
2679,125425.57650076185
2680,77859.69006035982
2685,118024.39278676458
2695,146791.72581848036
2698,129844.14720928278
2700,184486.07391366307
2706,128694.43802099058
2708,143163.88310685597
2709,131608.41957339173
2711,129126.77940131776
2718,198061.41685617232
2719,185033.54350305613
2721,173388.6378801009
2725,150310.29482860016
2726,200146.28026315253
2732,206113.78609508948
2733,141599.2635309117
2739,168332.36371645133
2747,172094.07661096117
2751,245437.9235415678
2754,210482.76608792183
2755,234937.23763931336
2756,220022.4172439797
2758,212643.18783612954
2763,220902.51159104006
2764,245719.49519609983
2765,146944.10029318603
2766,142075.2245199391
2768,179818.7157087758
2781,230621.94393257686
2784,161710.02574216647
2785,125060.03261087592
2786,122401.7211994037
2796,226537.70136378828
2797,265987.3200381307
2801,241268.30470264787
2805,251980.48591970134
2806,208573.46601080682
2812,223951.75508306478
2817,143968.75350390546
2822,137085.77205486846
2825,273206.8692931241
2828,169459.69876976623
2831,188757.1531006462
2843,164553.53717060725
2845,128722.67857216782
2847,152858.7521728159
2855,160626.00891920226
2856,134064.66892414098
2859,154957.19013634842
2865,201025.56709452395
2867,168306.05796975485
2869,200614.94728361786
2870,200813.30712386963
2874,168385.38202200326
2876,81289.13122651094
2889,150241.44213270728
2892,261943.37173793343
2895,211322.69176963903
2898,253992.77767985285
2901,281988.4641074593
2902,290354.70334774867
2908,123076.9197692452
2909,153356.7772246799
2916,146448.0839909842
2917,141089.60544269887
2919,98503.87235960361
2921,107102.63012340855
2922,175996.06609733537
2925,141055.20665585823
2928,115690.22967832442
